system:index,builtup,canopyMn,canopySD,cluster,cropland,grass,latitude,longitude,wetland,.geo
11562,0,7,5,11,76,34,13.47728946033459,106.03601324356505,0,
11563,1,0,0,11,87,41,13.929770868946127,103.3378334561449,0,
11564,14,0,0,11,56,51,13.429049929577316,103.66014898009162,6,
11565,5,0,0,11,83,37,11.74794270687406,105.87701143827361,0,
11566,5,1,0,11,65,41,13.166831698142518,105.29678959625248,0,
11567,7,0,0,11,58,54,13.249297041224787,107.6678029571916,0,
11568,7,0,0,11,87,37,13.718487114120967,102.8133969932684,0,
11569,5,0,0,11,80,31,11.592174836607551,104.115864323732,0,
11570,1,0,0,11,84,36,13.97881888345911,103.10552912366826,0,
11571,5,16,10,11,61,36,12.84478566878529,102.34420692036603,0,
11572,5,0,0,11,70,36,11.885923934514981,105.21674970443628,7,
11573,18,0,0,11,66,34,12.266450288868459,105.37521252055724,6,
11574,1,10,10,11,68,41,12.20743097470174,106.27128201647933,0,
11575,1,20,0,11,71,34,13.319904622556665,107.36677750547882,0,
11576,1,2,0,11,62,31,13.588860218622367,106.65153887625259,0,
11577,1,0,0,11,81,31,13.498040543397776,102.05153580079569,0,
11578,3,0,0,11,72,30,12.68012447720599,102.79722731815401,0,
11579,1,13,17,11,72,31,11.638527905268173,104.08756739228183,0,
11580,1,0,0,11,69,28,10.487247037139237,104.78124645468888,8,
11581,7,0,0,11,68,40,14.275801916389375,103.54372731926806,0,
11582,1,0,0,11,97,56,14.79242303628712,106.73939411104074,6,
11583,5,0,0,11,74,37,12.305527003727708,105.50483941605755,0,
11584,10,0,0,11,76,41,12.842360217518165,105.97160403769276,0,
11585,3,2,0,11,47,77,11.879995053639785,105.29948454210488,9,
11586,7,0,0,11,82,36,11.719376280839025,103.93287750035422,0,
11587,3,11,0,11,76,34,13.289182239839741,107.58075620615917,0,
11588,1,0,0,11,81,36,14.727474841245202,106.71648707129536,0,
11589,5,0,0,11,63,47,14.068560580342757,103.77630114632994,6,
11590,1,0,0,11,81,47,12.382871949690486,103.99944266290844,0,
11591,0,0,0,11,90,54,11.834719963320108,105.30864735800303,7,
11592,3,0,0,11,79,40,10.41259703702882,104.93108544408217,0,
11593,1,2,15,11,76,41,10.45140425730283,104.77235313337597,16,
11594,5,0,0,11,74,28,13.071969604139385,102.93574753496723,7,
11595,1,0,0,11,78,46,13.44845353971432,106.90136035676981,0,
11596,3,0,0,11,63,36,14.259093252104732,104.1565580061032,0,
11597,1,0,0,11,71,56,12.43003350210682,103.23731197585049,0,
11598,10,17,0,11,53,54,14.243462566161034,104.30828345759316,0,
11599,7,0,0,11,66,31,11.61292591967074,104.42416612924625,0,
11600,3,0,0,11,81,43,13.526067980262338,104.37889103892597,0,
11601,1,0,0,11,76,36,12.089661840953529,106.48175728755156,0,
11602,5,0,0,11,69,40,13.293224658618284,103.92964356533135,13,
11603,1,0,0,11,79,30,11.712369421622885,105.98642623988094,0,
11604,3,0,1,11,79,31,13.177072492381493,102.3514832741675,0,
11605,10,0,0,11,74,41,13.219922131434044,106.26346667350738,0,
11606,5,12,0,11,74,34,12.392304260173756,105.21701919902152,0,
11607,5,0,0,11,67,34,12.6779685205241,104.61577677935169,5,
11608,5,29,0,11,71,41,12.915393250117168,105.26283327851228,0,
11609,7,0,0,11,46,54,13.377576463797206,103.26884284232354,0,
11610,0,0,0,11,67,25,12.115802815721441,106.5396986233781,0,
11611,3,0,0,11,70,31,11.547169240873114,104.47321414375988,0,
11612,5,0,0,11,71,63,11.785941443392364,104.90925638267775,27,
11613,5,0,0,11,59,47,12.051663104435232,105.50699537273947,0,
11614,3,1,7,11,72,37,12.507378448069598,104.87799501078995,0,
11615,0,0,0,11,90,54,11.361487471645386,105.61991360395491,0,
11616,0,0,0,11,68,36,13.355208413222604,102.19894933892182,0,
11617,3,15,0,11,51,50,13.14419415298268,107.48616360674002,0,
11618,10,0,0,11,82,36,14.144827547964594,102.82255980916655,0,
11619,3,12,0,11,71,30,12.615445776749308,103.1518821923295,0,
11620,3,0,0,11,92,36,13.72603296250758,102.80423417737025,0,
11621,3,0,0,11,71,34,14.08176581501933,104.15601901693272,0,
11622,1,6,13,11,75,34,14.044845056841973,104.59421721253251,0,
11623,7,0,0,11,66,60,11.075014727539337,105.15530493900162,31,
11624,1,0,0,11,68,54,13.493189640863525,102.32183886979114,0,
11625,1,0,0,11,82,41,13.932735309383725,107.33362967149434,0,
11626,1,1,0,11,70,46,13.401561481883226,106.0465235323894,0,
11627,7,0,0,11,74,30,13.760258774832574,103.71377840255433,0,
11628,1,0,0,11,86,34,13.917104623440027,103.6342774999086,0,
11629,3,0,0,11,71,30,11.429669601710142,104.9068309314106,0,
11630,0,1,0,11,81,36,13.013219784557899,102.67595475479614,0,
11631,5,0,0,11,78,54,11.737162923464613,104.10670150783385,0,
11632,7,0,0,11,64,36,12.721087654161888,103.03761648818785,0,
11633,10,0,0,11,68,40,11.040788915214339,105.20677840478241,0,
11634,10,0,0,11,87,34,11.432634042147736,104.49585168892001,0,
11635,0,0,0,11,91,47,11.792139818852792,105.67435151017334,0,
11636,0,0,0,11,45,50,14.663335129958993,106.65531180044594,0,
11637,1,0,0,11,64,30,13.685069785551681,106.84234104260231,0,
11638,5,0,0,11,74,41,12.580141986083365,106.1672571065768,0,
11639,14,1,10,11,53,47,12.781723935840025,104.87260511908515,0,
11640,3,0,0,11,79,57,12.413324837822177,105.30487443380967,0,
11641,11,0,0,11,56,46,13.836256247869175,105.89776252133707,0,
11642,7,0,0,11,61,43,11.434789998829626,105.06610223128727,0,
11643,5,0,0,11,80,36,12.681202455546934,103.82993056879265,0,
11644,3,0,0,11,69,40,13.477019965749355,103.31465692181429,5,
11645,0,0,0,11,64,40,13.064154261167536,104.68341992024686,0,
11646,1,0,0,11,80,47,12.080768519640738,105.64578508413793,0,
11647,7,1,0,11,62,41,14.134047764555147,104.58586288039008,0,
11648,0,0,9,11,86,43,14.323502457976177,104.56672876483806,0,
11649,1,16,0,11,67,31,14.131622313288021,103.89164482881255,0,
11650,1,0,0,11,76,46,14.661987657032812,106.64830494122971,0,
11651,5,0,0,11,62,50,13.83167483992016,105.47546450626642,0,
11652,10,0,0,11,72,31,11.316751370496181,104.17138020829138,0,
11653,0,0,0,11,70,40,12.282889458567869,106.06727461545286,0,
11654,0,0,0,11,93,37,11.316212381325709,105.7724475392006,14,
11655,1,0,0,11,79,41,13.966691627123483,103.4375464526836,0,
11656,7,0,0,11,76,51,13.427432962065899,104.75133255572727,0,
11657,7,1,5,11,66,34,12.656408953705206,103.18961143426306,0,
11658,5,1,15,11,71,36,11.051838193209026,106.34054212488594,0,
11659,5,6,15,11,72,31,12.943690181566966,106.00097894748389,0,
11660,1,0,0,11,72,34,13.272204080969862,102.48003219132686,0,
11661,1,0,0,11,74,34,14.019512565829773,103.35993201213456,0,
11662,7,0,0,11,71,30,14.308680255788188,103.62349771649902,0,
11663,1,0,0,11,52,54,13.412880254463145,102.44957930319477,0,
11664,0,0,0,11,76,40,13.723338016655218,107.46352606157988,0,
11665,1,0,0,11,82,34,14.009002277005562,106.89489248672406,0,
11666,0,0,0,11,80,37,11.025966713026353,104.90710042599584,8,
11667,5,0,0,11,70,47,12.60170155290226,103.16589591076196,0,
11668,7,0,0,11,66,34,13.119131156555715,105.05693941538912,0,
11669,1,0,0,11,88,34,13.508550832221987,102.72176883428689,0,
11670,3,0,0,11,91,37,13.5414291716208,104.26624230229577,0,
11671,1,0,16,11,75,36,14.087155706724053,103.89972966636974,0,
11672,1,0,0,11,78,36,12.421409675379262,106.37018652926231,0,
11673,3,0,0,11,45,62,14.830152278220185,107.06359609708413,0,
11674,3,0,0,11,65,46,13.018609676262622,104.82328760998628,0,
11675,11,0,0,11,67,31,13.257920867952345,106.52595439953087,0,
11676,5,0,0,11,69,41,13.306699387880093,102.58971648751942,0,
11677,7,0,0,11,78,41,11.273632236858393,105.8064038569408,0,
11678,1,0,0,11,86,51,14.222711483097848,103.7407278610783,0,
11679,1,0,0,11,71,40,10.753777181937817,105.19114771883851,13,
11680,1,0,0,11,65,37,13.014297762898844,104.48453291633994,18,
11681,3,0,0,11,63,37,10.930565629852747,106.28637371325276,0,
11682,5,0,0,11,63,62,11.433173031318209,105.14398616642156,15,
11683,10,0,0,11,85,34,11.78486346505142,104.67614356644539,0,
11684,1,0,2,11,80,30,11.910447941771476,104.32580060563375,0,
11685,3,0,0,11,84,34,13.41611418948598,103.39631378114193,15,
11686,5,0,20,11,78,50,14.501907873402525,103.29201937665415,0,
11687,3,0,0,11,68,28,13.347662564835991,102.55549067519398,0,
11688,1,0,0,11,78,40,12.154879530580683,106.13303129425135,0,
11689,1,0,0,11,87,36,12.58849631822569,104.61712425227789,7,
11690,5,0,0,11,74,28,13.858085309273305,102.83064464672374,0,
11691,5,0,0,11,71,37,12.430841985862525,104.6823419419059,21,
11692,5,0,0,11,76,30,13.574307511019613,102.03886955528942,0,
11693,1,0,0,11,84,34,14.357458775715935,102.71583995341162,0,
11694,1,0,0,11,88,40,12.050046136923815,105.27954194279714,0,
11695,0,0,0,11,81,31,12.43892682341961,103.69114085739419,9,
11696,11,0,0,11,62,56,12.739952275128418,103.94338778917857,7,
11697,1,0,0,11,73,37,13.701778449836324,105.05693941538912,0,
11698,5,5,4,11,65,37,13.81469668105028,104.90359699638772,0,
11699,0,0,0,11,67,31,14.56982050888204,104.47590908961227,6,
11700,1,0,0,11,82,37,13.396171590178502,103.9741101718959,7,
11701,14,4,0,11,57,43,10.831391622485835,106.17641992247495,0,
11702,3,0,0,11,96,43,14.20492484047226,104.92084464984306,5,
11703,1,0,0,11,74,28,13.364101734535398,104.34089230240717,0,
11704,10,0,0,11,81,31,11.577352634419565,105.41806215961036,0,
11705,7,5,0,11,60,46,13.80984577851603,103.65772352882446,0,
11706,10,0,0,11,82,36,13.429858413333024,102.40726865331213,0,
11707,7,0,0,11,76,41,11.85358458428664,106.0125672146492,0,
11708,14,10,0,11,62,51,14.332395779288971,104.23093851162936,0,
11709,3,0,0,11,87,46,13.803647403055598,105.44312515603765,0,
11710,11,0,0,11,70,28,12.90542195046343,104.94509916251464,0,
11711,10,0,0,11,80,51,13.650035489470978,104.51606378281299,0,
11712,1,0,0,11,85,41,12.292860758221604,105.3776379718244,0,
11713,0,0,0,11,85,41,13.762953720684935,102.7150314696559,0,
11714,3,0,0,11,88,34,11.53450299536701,105.35419194290854,0,
11715,14,0,0,11,57,47,12.134397942102733,105.41671468668416,0,
11716,3,0,0,11,81,37,11.324027724297562,105.81907010244707,12,
11717,3,0,0,11,85,34,13.494806608374942,102.68889049488764,0,
11718,0,0,0,11,70,36,12.036840902247238,106.23732569873913,0,
11719,0,0,0,11,83,41,10.272729347291243,105.04858508324669,16,
11720,11,0,0,11,62,37,12.400119603145601,105.36901414509673,0,
11721,5,0,0,11,65,31,14.17258549024392,106.2446020525406,0,
11722,1,11,2,11,84,40,12.370744693354862,105.9441155899983,0,
11723,5,0,0,11,87,34,13.032084405524431,104.46701576829936,0,
11724,1,0,17,11,69,30,13.534152817819423,104.4556969957193,0,
11725,3,0,0,11,59,50,14.309488739543896,104.90224952346152,0,
11726,3,4,0,11,74,47,12.829693972012064,106.2303188395229,0,
11727,1,10,1,11,80,41,13.44495011010625,104.4096134216433,0,
11728,0,0,0,11,78,31,14.024363468364024,103.05702009832511,0,
11729,3,20,12,11,56,51,12.578525018571948,102.84708381642336,0,
11730,5,0,19,11,54,43,12.268067256379876,104.80738742945714,26,
11731,0,5,0,11,50,46,14.566856068444443,106.437290680987,0,
11732,1,0,0,11,88,37,10.637625015701023,105.81260223240132,15,
11733,3,0,0,11,82,34,11.67706563095695,105.37413454221628,14,
11734,3,0,0,11,61,34,14.861144155522345,106.75906721576324,0,
11735,3,0,0,11,84,56,13.384583323013347,106.69061559111235,0,
11736,3,0,0,11,59,36,14.036760219284888,103.66230493677354,0,
11737,1,0,0,11,90,37,11.357445052866847,105.58218436202135,0,
11738,1,0,2,11,83,34,13.228545958161602,102.5889080037637,0,
11739,5,0,0,11,82,34,14.827726826953059,107.2282572886656,0,
11740,3,0,0,11,60,46,12.594694693686119,104.82867750169108,0,
11741,1,9,15,11,66,31,13.192972672910427,107.09243201770478,0,
11742,10,0,0,11,78,30,14.094162565940193,102.88292659626025,0,
11743,1,0,0,11,67,30,12.392034765588516,106.25053093341587,0,
11744,10,0,0,11,62,50,13.69072917184164,104.74459519109628,0,
11745,1,5,0,11,87,36,13.729266897530414,104.76453779040402,0,
11746,3,0,0,11,55,46,11.32348873512709,105.10922136492563,6,
11747,1,0,0,11,63,30,14.104403360179168,102.72688923140645,0,
11748,1,0,0,11,65,51,13.42527700538401,106.98786811863177,0,
11749,1,0,8,11,62,36,13.716061662853841,105.19060872966803,0,
11750,0,0,0,11,91,36,11.802111118506534,105.46279826076015,0,
11751,10,10,0,11,67,43,13.614192709634567,104.78636685180844,0,
11752,3,0,18,11,88,56,12.403892527338908,105.36092930753954,0,
11753,0,0,0,11,90,41,11.42886111795443,105.85814681730683,0,
11754,0,0,0,11,86,37,11.299503717041066,104.35301955874296,0,
11755,0,0,0,11,79,54,13.99579704232899,102.82067334706987,0,
11756,11,0,0,11,70,30,12.069449747060819,105.03268490271755,0,
11757,0,0,0,11,90,50,11.696469241093954,103.98488995530549,0,
11758,7,10,15,11,57,41,11.705093067821512,104.0344769589896,0,
11759,0,0,0,11,94,40,14.05778079693331,103.21709988195751,0,
11760,0,0,0,11,75,31,12.43704036132296,106.31440115011769,0,
11761,1,0,0,11,80,51,13.585356789014297,103.2448578242372,0,
11762,11,0,0,11,62,41,12.237614368248192,105.7948155897755,0,
11763,3,0,9,11,74,31,12.49902411592728,105.68001089646337,0,
11764,0,0,0,11,86,34,13.6457235761072,102.43394861725086,0,
11765,14,0,0,11,79,34,11.483568518757377,105.43153688887234,0,
11766,1,22,0,11,79,31,12.59065227490758,103.23326955707189,0,
11767,0,1,14,11,72,28,13.670786572534164,105.62099158229587,0,
11768,0,0,0,11,63,30,12.916740723043349,102.7950713614721,0,
11769,14,0,0,11,69,30,11.139693427996018,106.3286843631354,0,
11770,5,0,0,11,69,28,13.82385949694831,103.4979132397773,7,
11771,5,0,1,11,80,34,12.32439162469424,103.66715583930785,0,
11772,0,0,2,11,75,30,11.391401370606605,105.10383147322084,0,
11773,15,0,0,11,57,41,12.278038556033618,102.49242894224788,0,
11774,3,0,0,11,73,40,14.799699390088497,107.08407768556235,0,
11775,1,0,0,11,73,28,13.171143611506297,102.86810439407206,0,
11776,23,0,0,11,84,50,11.88134252656597,105.69294663655488,0,
11777,0,0,0,11,56,66,13.56110227634304,107.30614122379988,0,
11778,0,10,0,11,72,37,12.562355343457778,105.43423183472474,0,
11779,0,0,0,11,71,30,10.936225016142703,105.57194356778224,11,
11780,3,0,0,11,80,31,10.239312018721957,104.83110295295823,16,
11781,1,30,0,11,58,57,12.841821228347692,106.49145909262019,0,
11782,5,0,0,11,76,34,12.294477725733021,106.09422407397683,0,
11783,0,0,0,11,81,36,12.753427004390227,102.91337948439234,0,
11784,3,0,0,11,81,54,13.48860823291451,102.8764587262145,5,
11785,5,0,0,11,78,57,13.584278810673352,102.2151190140362,0,
11786,3,19,0,11,80,30,13.275977005163169,104.57292714029857,0,
11787,5,0,0,11,70,37,13.591016175304256,102.0421034903123,0,
11788,10,0,15,11,54,51,13.484565814135967,106.88411270331447,0,
11789,1,0,0,11,78,56,12.633232419374895,102.86136702944107,0,
11790,7,0,0,11,79,36,12.124696137034231,105.08550584142453,0,
11791,0,10,0,11,76,34,12.540526282053651,105.68432280982721,0,
11792,7,0,0,11,68,43,13.587782240281422,105.97429898354515,0,
11793,1,0,30,11,85,57,11.95733999960257,106.77254194502522,0,
11794,10,0,0,11,61,75,12.850984044245722,104.25923544307953,57,
11795,1,0,0,11,64,31,13.648418521959561,106.11793959747793,0,
11796,0,0,0,11,78,31,13.705281879444394,105.14748959602967,0,
11797,0,0,0,11,97,37,11.965694331744889,106.5857821974541,0,
11798,5,15,0,11,74,46,13.351165994444061,102.45631666782576,0,
11799,7,0,0,11,73,46,11.541240359997918,105.12539104004001,12,
11800,3,0,0,11,86,40,12.91593223928764,102.76569645168097,0,
11801,14,0,0,11,70,30,12.266180794283226,105.10113652736844,0,
11802,1,0,0,11,91,37,12.009621949138388,105.3789854447506,0,
11803,1,0,0,11,53,57,11.962999385892527,106.56988201692495,0,
11804,3,0,0,11,61,34,12.566667256821557,106.05379988619087,0,
11805,0,0,0,11,76,31,14.56496960634779,104.63221594905131,0,
11806,1,22,2,11,80,36,14.190102638284271,104.25276757303378,0,
11807,7,0,0,11,59,40,13.810923756856974,104.99279970410207,0,
11808,10,0,0,11,92,37,14.170160038976794,104.79633815146231,0,
11809,5,0,0,11,73,30,10.360854076663475,105.10571793531751,21,
11810,1,2,0,11,78,47,12.760433863606368,104.52280114744399,20,
11811,0,0,0,11,86,50,14.103325381838223,102.86918237241302,0,
11812,3,0,0,11,66,56,13.319096138800957,106.10931577075026,0,
11813,1,0,0,11,74,30,10.75916707364254,105.1442556610068,0,
11814,1,0,0,11,94,37,12.852331517171903,103.30441612757518,0,
11815,0,0,0,11,80,31,11.974318158472446,106.28610421866752,0,
11816,1,0,0,11,81,34,11.888618880367343,105.64578508413793,11,
11817,1,0,2,11,71,34,13.361676283268272,103.56420890774628,0,
11818,3,0,0,11,78,31,13.787208233356191,102.93062713784768,0,
11819,1,15,0,11,70,28,13.140960217959845,107.37513183762125,0,
11820,3,0,0,11,58,46,14.643931519821988,107.60420223507502,0,
11821,1,0,0,11,70,37,12.419523213282606,105.8511399580906,0,
11822,1,0,0,11,79,37,11.999381154899414,106.35778977834129,0,
11823,0,0,0,11,85,60,11.80076364558035,105.29517262874104,0,
11824,3,0,0,11,77,37,13.260615813804707,102.48084067508258,0,
11825,5,0,0,11,60,43,13.305890904124384,104.3349634215319,0,
11826,7,0,0,11,73,41,13.461928268976129,105.0941296681522,0,
11827,3,13,15,11,60,54,13.152278990539765,107.08353869639187,0,
11828,0,0,0,11,73,36,12.719201192065231,103.2882464524608,0,
11829,3,18,0,11,87,36,13.220730615189753,104.75294952323871,0,
11830,7,0,0,11,82,31,11.607266533380777,106.47744537418772,0,
11831,1,0,0,11,90,43,14.468760039418475,103.31896883517813,0,
11832,3,0,0,11,67,56,12.90326599378154,106.43190078928221,0,
11833,0,0,0,11,73,28,13.975584948436277,103.35400313125929,0,
11834,7,0,0,11,79,51,12.065407328282273,105.34502912701039,0,
11835,11,0,0,11,60,47,14.265022132979928,104.07597912511652,0,
11836,5,0,0,11,74,36,14.07395047204748,102.55953309397258,0,
11837,0,0,15,11,82,37,12.215785306844058,106.21873057235759,0,
11838,1,20,15,11,67,41,13.731422854212303,104.30289356588837,0,
11839,0,13,0,11,77,43,12.580411480668605,105.32724248438457,0,
11840,3,0,0,11,96,46,14.883242711511711,106.85824122313146,0,
11841,1,0,0,11,71,30,14.507567259692484,104.91195132853015,0,
11842,5,10,15,11,69,46,14.212201194273637,104.8817679349833,0,
11843,5,0,0,11,79,51,12.020671227133068,105.36901414509673,0,
11844,1,0,0,11,85,50,14.214626645540763,103.7183598105034,0,
11845,3,0,0,11,70,31,12.777681517061483,105.17390006538317,0,
11846,3,0,0,11,70,41,13.81469668105028,106.06026775623663,0,
11847,1,0,0,11,90,34,12.233571949469646,105.02702551642751,6,
11848,1,0,0,11,71,50,13.190547221643302,103.1437973547723,0,
11849,1,18,0,11,59,54,13.893119605354007,104.03636342108628,0,
11850,0,0,0,11,81,40,12.013394873331695,106.04463707029272,0,
11851,3,0,0,11,85,46,14.166387114783488,103.89568724759114,0,
11852,0,0,12,11,82,34,12.552384043804043,104.84673363890214,0,
11853,0,0,0,11,93,40,13.69288512852353,102.96350547724693,0,
11854,0,0,0,11,78,30,13.783165814577648,101.96907045771233,0,
11855,3,0,0,11,90,34,13.51960011021667,103.7957047564672,0,
11856,1,0,1,11,65,30,12.686592347251658,103.12735818507268,0,
11857,7,0,0,11,65,37,14.125962926998062,104.39371324111416,0,
11858,3,0,0,11,80,37,11.221889276493048,104.26543381854005,0,
11859,18,0,0,11,73,31,13.338230254352725,103.75689753619268,0,
11860,1,0,30,11,80,47,13.62389451470307,106.01687912801303,0,
11861,20,0,0,11,76,34,11.898051190850612,105.3735955530458,0,
11862,3,16,15,11,63,50,14.213548667199818,104.50420602106244,0,
11863,0,11,0,11,91,40,12.659103899557568,105.63042389277926,0,
11864,1,15,0,11,74,30,12.485010397495,103.46045349242898,0,
11865,1,0,0,11,84,41,13.932465814798489,102.80827659614884,0,
11866,3,0,0,11,65,30,13.90848079671247,102.76893038670384,0,
11867,1,0,0,11,67,51,12.550228087122154,104.43629338558203,23,
11868,0,0,17,11,73,40,12.148950649705487,106.64614898454779,0,
11869,7,0,0,11,47,54,12.05597501779901,105.09305168981125,0,
11870,1,0,0,11,56,40,12.916740723043349,104.97177912645337,0,
11871,1,4,25,11,67,54,12.004501552018898,106.58901613247697,0,
11872,1,15,0,11,71,41,13.847575020449094,105.52747696121769,0,
11873,7,0,0,11,71,34,10.45329071939948,105.23803977667022,5,
11874,3,8,20,11,85,36,12.481237473301693,105.78565277387735,0,
11875,3,0,0,11,84,36,13.546549568740287,102.60453868970761,0,
11876,5,0,0,11,72,28,12.796546138028015,102.66221053094891,0,
11877,0,0,0,11,89,34,10.491558950503016,104.50824843984104,0,
11878,1,16,21,11,63,56,13.418000651582632,103.18799446675162,0,
11879,7,0,0,11,68,30,13.80768982183414,102.84358038681525,0,
11880,3,0,0,11,74,34,13.078167979599817,102.6519697367098,0,
11881,7,14,0,11,86,50,12.203388555923194,106.73535169226214,0,
11882,5,0,0,11,67,31,13.569456608485362,102.72015186677545,0,
11883,3,0,0,11,70,46,14.35287736776692,105.8497924851644,0,
11884,1,0,0,11,85,56,12.59738963953848,103.60382461177652,0,
11885,10,0,0,11,58,41,12.981688918085267,104.45731396323073,8,
11886,0,10,10,11,80,40,12.377482057985763,106.53646468835522,0,
11887,0,0,0,11,68,54,14.688398126385957,106.68980710735663,0,
11888,18,0,0,11,71,28,11.69512176816777,104.67803002854207,0,
11889,1,2,8,11,88,41,13.074934044576983,102.69239392449576,0,
11890,1,0,0,11,74,30,11.084177543437367,106.27909735945128,0,
11891,0,0,0,11,71,30,13.410724297781256,104.05361107454162,0,
11892,5,0,0,11,61,34,12.494981697148734,103.51677786074409,0,
11893,3,0,0,11,54,50,13.843532601670551,103.28258706617076,0,
11894,0,0,0,11,67,40,13.445219604691486,104.14523923352313,0,
11895,1,9,0,11,75,51,11.205450106793645,104.30289356588837,0,
11896,1,0,0,11,93,36,10.323663823900883,105.11811468623854,14,
11897,1,0,8,11,72,40,14.124345959486645,105.08577533600977,0,
11898,3,0,0,11,78,51,14.353685851522629,104.85697443314125,0,
11899,0,13,0,11,90,43,13.73519577840561,103.8770921212096,0,
11900,7,0,0,11,88,36,12.194764729195636,104.12718309631207,0,
11901,5,0,0,11,78,31,13.471091084874159,103.16239248115384,0,
11902,1,0,0,11,71,41,14.054546861910476,103.60112966592412,0,
11903,5,0,0,11,82,56,14.26906455175847,103.53510349254039,0,
11904,0,6,4,11,74,28,14.304637837009645,104.21611630944118,0,
11905,7,0,0,11,68,43,14.165848125613016,105.11029934326659,0,
11906,3,0,0,11,70,37,10.684786568117357,105.52639898287673,0,
11907,1,0,0,11,84,34,12.888713286178787,105.9664836405732,13,
11908,23,0,23,11,72,40,12.53351942283751,105.2819673940643,0,
11909,1,0,16,11,71,46,12.409821408214103,105.93845620370827,0,
11910,5,0,0,11,64,36,11.819628266546882,104.48614988385138,0,
11911,0,20,10,11,70,31,12.589035307396163,106.13815169137091,0,
11912,14,0,0,11,58,40,12.02336617298543,106.43513472430509,0,
11913,0,0,0,11,92,43,12.1341284475175,104.60526649052734,0,
11914,0,0,1,11,72,36,14.044845056841973,102.42316883384127,0,
11915,1,0,0,11,66,41,12.171318700280093,106.05757281038423,0,
11916,7,0,0,11,75,37,12.151376100972616,105.6700395968095,0,
11917,1,0,0,11,85,34,14.26690859507658,103.49036739139059,0,
11918,5,0,0,11,84,34,11.66089595584278,104.53870132797313,0,
11919,10,0,0,11,82,41,13.360867799512564,104.06600782546265,0,
11920,3,21,0,11,81,30,13.341733683960795,102.6716428414323,0,
11921,0,7,25,11,58,60,13.39698007393421,107.3910320181504,0,
11922,1,0,0,11,76,34,13.423929532457828,107.6820861702093,0,
11923,5,0,0,11,68,28,12.974682058869126,102.60938959224193,0,
11924,7,0,0,11,89,36,13.37164758292201,102.76138453831713,0,
11925,1,0,0,11,59,36,13.848922493375275,102.40592118038593,0,
11926,1,0,0,11,68,37,10.390767975624687,104.85481847645933,26,
11927,0,0,0,11,87,34,13.595867077838507,103.67200674184217,0,
11928,7,0,0,11,80,50,12.16565931399013,105.96810060808464,27,
11929,3,0,0,11,81,34,12.893833683298274,106.15863327984913,0,
11930,3,0,0,11,74,31,13.780470868725287,102.18763056634175,0,
11931,3,15,0,11,83,31,13.524720507336157,106.81161865988499,0,
11932,3,0,0,11,70,31,12.895181156224455,106.39983093363868,0,
11933,3,0,0,11,86,37,12.998128087784673,104.83110295295823,0,
11934,0,10,0,11,87,36,12.017437292110234,106.30011793709998,0,
11935,3,0,0,11,70,30,14.581678270632432,104.36811125551638,0,
11936,5,0,0,11,82,31,14.349643432744086,105.9155491639629,0,
11937,5,0,5,11,59,46,13.866709136000862,105.00627443336406,0,
11938,5,30,0,11,80,50,13.403986933150351,106.02038255762115,0,
11939,1,0,0,11,89,34,12.357000469507813,105.94061216039019,0,
11940,3,4,0,11,72,36,13.147428088005514,102.50725114443607,0,
11941,1,0,0,11,85,37,14.166117620198252,103.01848237263583,0,
11942,3,30,0,11,76,56,13.922764009729987,103.98246450403833,0,
11943,0,1,0,11,72,28,13.604490904566065,105.91177623976954,0,
11944,3,6,29,11,81,46,11.225392706101122,103.48147407007768,7,
11945,0,17,21,11,82,46,12.107987472749588,106.4779843633582,0,
11946,0,0,0,11,95,36,11.185507507486168,103.4612619761847,0,
11947,3,0,0,11,71,37,10.596122849574652,106.05595584287279,25,
11948,3,0,0,11,78,46,12.568284224332974,106.043828586537,0,
11949,3,0,0,11,82,31,11.453115630625685,104.37484862014738,0,
11950,0,0,0,11,88,40,12.364276823309194,105.00762190629025,7,
11951,10,0,0,11,68,41,13.817122132317406,102.8670264157311,0,
11952,5,0,0,11,78,68,11.888888374952582,105.36685818841481,25,
11953,1,11,0,11,75,40,12.720818159576648,105.36739717758529,0,
11954,7,3,22,11,70,72,12.453479531022364,104.79795511897375,6,
11955,1,0,0,11,78,36,13.163058773949212,102.91472695731854,0,
11956,1,20,5,11,62,68,12.828346499085884,106.28772118617896,0,
11957,7,19,0,11,72,28,14.05778079693331,106.004482377092,0,
11958,10,15,0,11,71,36,14.15075642883979,104.42820854802484,0,
11959,1,0,0,11,87,34,13.442255164253888,106.78844212555437,0,
11960,1,1,0,11,63,36,12.176169602814344,106.88572967082591,0,
11961,3,18,0,11,76,46,12.517888736893813,105.86784862237546,0,
11962,3,0,0,11,87,36,13.093529170958279,103.1424498818461,0,
11963,1,0,0,11,88,41,12.513576823530034,103.92506215738227,0,
11964,0,0,0,11,86,43,12.332476462251325,105.7711000662744,0,
11965,0,0,19,11,56,50,12.628381516840644,105.8247294887371,0,
11966,1,0,0,11,50,50,10.709580069959085,105.23534483081782,7,
11967,1,0,0,11,81,60,12.303101552460578,104.94240421666224,0,
11968,10,0,0,11,66,36,12.617062744260725,104.99010475824967,0,
11969,0,10,0,11,70,30,13.229084947332074,105.0445426644681,0,
11970,3,0,0,11,75,34,13.314784225437178,103.72913959391299,15,
11971,0,0,0,11,76,41,11.866520324377976,104.49127028097094,0,
